,%time,field.header.seq,field.header.stamp,field.header.frame_id,field.timestamp_,field.frame_number_,field.left_host_lane_.header.seq,field.left_host_lane_.header.stamp,field.left_host_lane_.header.frame_id,field.left_host_lane_.lane_id_,field.left_host_lane_.lane_track_status_,field.left_host_lane_.lane_exsit_conf_,field.left_host_lane_.lane_type_,field.left_host_lane_.lane_type_conf_,field.left_host_lane_.lane_color_,field.left_host_lane_.line_width_,field.left_host_lane_.coeffA_,field.left_host_lane_.coeffA_std_,field.left_host_lane_.coeffB_,field.left_host_lane_.coeffB_std_,field.left_host_lane_.coeffC_,field.left_host_lane_.coeffC_std_,field.left_host_lane_.coeffD_,field.left_host_lane_.coeffD_std_,field.left_host_lane_.lane_startX_,field.left_host_lane_.lane_startY_,field.left_host_lane_.lane_end_,field.left_host_lane_.lane_total_age_,field.left_host_lane_.lane_init_age_,field.left_host_lane_.lane_measure_age_,field.left_host_lane_.lane_predict_age_,field.left_host_lane_.lane_change_,field.right_host_lane_.header.seq,field.right_host_lane_.header.stamp,field.right_host_lane_.header.frame_id,field.right_host_lane_.lane_id_,field.right_host_lane_.lane_track_status_,field.right_host_lane_.lane_exsit_conf_,field.right_host_lane_.lane_type_,field.right_host_lane_.lane_type_conf_,field.right_host_lane_.lane_color_,field.right_host_lane_.line_width_,field.right_host_lane_.coeffA_,field.right_host_lane_.coeffA_std_,field.right_host_lane_.coeffB_,field.right_host_lane_.coeffB_std_,field.right_host_lane_.coeffC_,field.right_host_lane_.coeffC_std_,field.right_host_lane_.coeffD_,field.right_host_lane_.coeffD_std_,field.right_host_lane_.lane_startX_,field.right_host_lane_.lane_startY_,field.right_host_lane_.lane_end_,field.right_host_lane_.lane_total_age_,field.right_host_lane_.lane_init_age_,field.right_host_lane_.lane_measure_age_,field.right_host_lane_.lane_predict_age_,field.right_host_lane_.lane_change_,field.left_neigbour_lane_.header.seq,field.left_neigbour_lane_.header.stamp,field.left_neigbour_lane_.header.frame_id,field.left_neigbour_lane_.lane_id_,field.left_neigbour_lane_.lane_track_status_,field.left_neigbour_lane_.lane_exsit_conf_,field.left_neigbour_lane_.lane_type_,field.left_neigbour_lane_.lane_type_conf_,field.left_neigbour_lane_.lane_color_,field.left_neigbour_lane_.line_width_,field.left_neigbour_lane_.coeffA_,field.left_neigbour_lane_.coeffA_std_,field.left_neigbour_lane_.coeffB_,field.left_neigbour_lane_.coeffB_std_,field.left_neigbour_lane_.coeffC_,field.left_neigbour_lane_.coeffC_std_,field.left_neigbour_lane_.coeffD_,field.left_neigbour_lane_.coeffD_std_,field.left_neigbour_lane_.lane_startX_,field.left_neigbour_lane_.lane_startY_,field.left_neigbour_lane_.lane_end_,field.left_neigbour_lane_.lane_total_age_,field.left_neigbour_lane_.lane_init_age_,field.left_neigbour_lane_.lane_measure_age_,field.left_neigbour_lane_.lane_predict_age_,field.left_neigbour_lane_.lane_change_,field.right_neigbour_lane_.header.seq,field.right_neigbour_lane_.header.stamp,field.right_neigbour_lane_.header.frame_id,field.right_neigbour_lane_.lane_id_,field.right_neigbour_lane_.lane_track_status_,field.right_neigbour_lane_.lane_exsit_conf_,field.right_neigbour_lane_.lane_type_,field.right_neigbour_lane_.lane_type_conf_,field.right_neigbour_lane_.lane_color_,field.right_neigbour_lane_.line_width_,field.right_neigbour_lane_.coeffA_,field.right_neigbour_lane_.coeffA_std_,field.right_neigbour_lane_.coeffB_,field.right_neigbour_lane_.coeffB_std_,field.right_neigbour_lane_.coeffC_,field.right_neigbour_lane_.coeffC_std_,field.right_neigbour_lane_.coeffD_,field.right_neigbour_lane_.coeffD_std_,field.right_neigbour_lane_.lane_startX_,field.right_neigbour_lane_.lane_startY_,field.right_neigbour_lane_.lane_end_,field.right_neigbour_lane_.lane_total_age_,field.right_neigbour_lane_.lane_init_age_,field.right_neigbour_lane_.lane_measure_age_,field.right_neigbour_lane_.lane_predict_age_,field.right_neigbour_lane_.lane_change_
495,1634697467079039240,21034,1634697389787775070,,0,0,0,0,,125,0,0,1,0,0,0.0,-1.67599999905,0.0,0.0046999999322,0.0,0.0117899999022,0.0,1.93999994735e-06,0.0,0.0,0.0,29.9400005341,0,0,0,0,0,0,0,,123,0,0,1,0,0,0.0,1.85199999809,0.0,-0.0882999971509,0.0,0.0132600003853,0.0,1.02900003185e-05,0.0,0.0,0.0,24.3799991608,0,0,0,0,0,0,0,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
496,1634697467128911040,21035,1634697389837786410,,0,0,0,0,,125,0,0,1,0,0,0.0,-1.69299995899,0.0,-0.0111999996006,0.0,0.0116499997675,0.0,-2.3720000172e-05,0.0,0.0,0.0,28.5,0,0,0,0,0,0,0,,123,0,0,1,0,0,0.0,1.88100004196,0.0,-0.0988000035286,0.0,0.0131599996239,0.0,-6.9299999268e-06,0.0,0.0,0.0,23.2800006866,0,0,0,0,0,0,0,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
498,1634697467230687602,21037,1634697389937773280,,0,0,0,0,,125,0,0,1,0,0,0.0,-1.69799995422,0.0,0.00350000010803,0.0,0.0115700000897,0.0,-2.36699997913e-05,0.0,0.0,0.0,28.5,0,0,0,0,0,0,0,,123,0,0,1,0,0,0.0,1.81799995899,0.0,-0.0825000032783,0.0,0.0130399996415,0.0,-4.55999997939e-06,0.0,0.0,0.0,23.2800006866,0,0,0,0,0,0,0,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
499,1634697467279066902,21038,1634697389987624640,,0,0,0,0,,125,0,0,1,0,0,0.0,-1.72200000286,0.0,0.00089999998454,0.0,0.0114200003445,0.0,-3.15500001307e-05,0.0,0.0,0.0,28.3899993896,0,0,0,0,0,0,0,,123,0,0,1,0,0,0.0,1.79200005531,0.0,-0.0789000019431,0.0,0.0129300002009,0.0,-2.21400005103e-05,0.0,0.0,0.0,22.2299995422,0,0,0,0,0,0,0,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
500,1634697467330879453,21039,1634697390039653980,,0,0,0,0,,125,0,0,1,0,0,0.0,-1.72099995613,0.0,0.00570000009611,0.0,0.0113899996504,0.0,-3.15500001307e-05,0.0,0.0,0.0,28.3899993896,0,0,0,0,0,0,0,,123,0,0,1,0,0,0.0,1.76900005341,0.0,-0.0719999969006,0.0,0.0128600001335,0.0,-2.12100003409e-05,0.0,0.0,0.0,22.2299995422,0,0,0,0,0,0,0,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
502,1634697467429749455,21041,1634697390137080450,,0,0,0,0,,125,0,0,1,0,0,0.0,-1.77100002766,0.0,0.0186999998987,0.0,0.0114500001073,0.0,-1.00200004454e-05,0.0,0.0,0.0,25.5900001526,0,0,0,0,0,0,0,,123,0,0,1,0,0,0.0,1.71500003338,0.0,-0.0626000016928,0.0,0.0128800002858,0.0,-1.15800003186e-05,0.0,0.0,0.0,21.9699993134,0,0,0,0,0,0,0,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
503,1634697467480805123,21042,1634697390189389680,,0,0,0,0,,125,0,0,1,0,0,0.0,-1.83299994469,0.0,0.0149999996647,0.0,0.011250000447,0.0,-3.49699985236e-05,0.0,0.0,0.0,24.1000003815,0,0,0,0,0,0,0,,123,0,0,1,0,0,0.0,1.72899997234,0.0,-0.0683000013232,0.0,0.0127800004557,0.0,-3.06399997498e-05,0.0,0.0,0.0,22.2600002289,0,0,0,0,0,0,0,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
504,1634697467528937783,21043,1634697390237810960,,0,0,0,0,,125,0,0,1,0,0,0.0,-1.82700002193,0.0,0.0196000002325,0.0,0.0112100001425,0.0,-3.49699985236e-05,0.0,0.0,0.0,24.1000003815,0,0,0,0,0,0,0,,123,0,0,1,0,0,0.0,1.72300004959,0.0,-0.0627999976277,0.0,0.0127199999988,0.0,-3.01300005958e-05,0.0,0.0,0.0,22.2600002289,0,0,0,0,0,0,0,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
506,1634697467629688114,21045,1634697390337203630,,0,0,0,0,,125,0,0,1,0,0,0.0,-1.875,0.0,0.0320000015199,0.0,0.0109900003299,0.0,-4.02799996664e-05,0.0,0.0,0.0,22.6000003815,0,0,0,0,0,0,0,,123,0,0,1,0,0,0.0,1.68400001526,0.0,-0.0588999986649,0.0,0.0126499999315,0.0,-2.88899991574e-05,0.0,0.0,0.0,24.3899993896,0,0,0,0,0,0,0,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
507,1634697467678761811,21046,1634697390387602100,,0,0,0,0,,125,0,0,1,0,0,0.0,-1.90999996662,0.0,0.0230999998748,0.0,0.0109999999404,0.0,-2.72699999186e-05,0.0,0.0,0.0,29.6599998474,0,0,0,0,0,0,0,,123,0,0,1,0,0,0.0,1.67499995232,0.0,-0.0662000030279,0.0,0.0126000000164,0.0,-3.28800015268e-05,0.0,0.0,0.0,22.9300003052,0,0,0,0,0,0,0,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
508,1634697467728309192,21047,1634697390437185590,,0,0,0,0,,125,0,0,1,0,0,0.0,-1.89999997616,0.0,0.0276999995112,0.0,0.0109599996358,0.0,-2.72699999186e-05,0.0,0.0,0.0,29.6599998474,0,0,0,0,0,0,0,,123,0,0,1,0,0,0.0,1.66199994087,0.0,-0.0608000010252,0.0,0.0125599997118,0.0,-3.25600012729e-05,0.0,0.0,0.0,22.9300003052,0,0,0,0,0,0,0,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
510,1634697467830135957,21049,1634697390537225230,,0,0,0,0,,125,0,0,1,0,0,0.0,-2.0569999218,0.0,0.0286999996752,0.0,0.00609999988228,0.0,-3.60400008503e-05,0.0,0.0,0.0,55.9199981689,0,0,0,0,0,0,0,,123,0,0,1,0,0,0.0,1.6210000515,0.0,-0.00669999979436,0.0,0.00836000032723,0.0,-6.77400021232e-05,0.0,0.0,0.0,37.7299995422,0,0,0,0,0,0,0,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
511,1634697467879139234,21050,1634697390587864810,,0,0,0,0,,125,0,0,1,0,0,0.0,-2.04500007629,0.0,0.0337999984622,0.0,0.00600000005215,0.0,-3.59799996659e-05,0.0,0.0,0.0,55.9199981689,0,0,0,0,0,0,0,,123,0,0,1,0,0,0.0,1.57500004768,0.0,-0.00260000000708,0.0,0.00822000019252,0.0,-6.6530003096e-05,0.0,0.0,0.0,37.7299995422,0,0,0,0,0,0,0,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
512,1634697467930458367,21051,1634697390639086450,,0,0,0,0,,125,0,0,1,0,0,0.0,-2.08100008965,0.0,0.0384000018239,0.0,0.00598999997601,0.0,-3.32700001309e-05,0.0,0.0,0.0,49.1800003052,0,0,0,0,0,0,0,,123,0,0,1,0,0,0.0,1.64499998093,0.0,0.00089999998454,0.0,0.0080899996683,0.0,-6.28400011919e-05,0.0,0.0,0.0,35.9599990845,0,0,0,0,0,0,0,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
514,1634697468030787780,21053,1634697390737783800,,0,0,0,0,,125,0,0,1,0,0,0.0,-2.09699988365,0.0,0.0324999988079,0.0,0.00571999978274,0.0,-2.11999995372e-05,0.0,0.0,0.0,54.6899986267,0,0,0,0,0,0,0,,123,0,0,1,0,0,0.0,1.63300001621,0.0,-0.00109999999404,0.0,0.00791999977082,0.0,-5.28899981873e-05,0.0,0.0,0.0,35.1699981689,0,0,0,0,0,0,0,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
515,1634697468085752678,21054,1634697390791370050,,0,0,0,0,,125,0,0,1,0,0,0.0,-2.03099989891,0.0,0.0254999995232,0.0,0.00567999994382,0.0,-2.12300001294e-05,0.0,0.0,0.0,54.6899986267,0,0,0,0,0,0,0,,123,0,0,1,0,0,0.0,1.65699994564,0.0,0.00249999994412,0.0,0.00772000011057,0.0,-5.18300003023e-05,0.0,0.0,0.0,35.1699981689,0,0,0,0,0,0,0,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
516,1634697468130743532,21055,1634697390839606200,,0,0,0,0,,125,0,0,1,0,0,0.0,-2.11199998856,0.0,0.0340999998152,0.0,0.00552000012249,0.0,-1.93399991986e-05,0.0,0.0,0.0,53.3300018311,0,0,0,0,0,0,0,,123,0,0,1,0,0,0.0,1.66400003433,0.0,0.00310000008903,0.0,0.00768999988213,0.0,-4.80199996673e-05,0.0,0.0,0.0,31.8600006104,0,0,0,0,0,0,0,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
518,1634697468230456753,21057,1634697390938031140,,0,0,0,0,,125,0,0,1,0,0,0.0,-2.05399990082,0.0,0.0281000006944,0.0,0.00542999990284,0.0,-1.90699993254e-05,0.0,0.0,0.0,53.3300018311,0,0,0,0,0,0,0,,123,0,0,1,0,0,0.0,1.6779999733,0.0,0.00600000005215,0.0,0.00750999990851,0.0,-4.70999984827e-05,0.0,0.0,0.0,31.8600006104,0,0,0,0,0,0,0,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
519,1634697468285124570,21058,1634697390991022170,,0,0,0,0,,125,0,0,1,0,0,0.0,-2.03200006485,0.0,0.0397999994457,0.0,0.00535000022501,0.0,-1.46800002767e-05,0.0,0.0,0.0,51.9599990845,0,0,0,0,0,0,0,,123,0,0,1,0,0,0.0,1.63800001144,0.0,0.0108000002801,0.0,0.00735000008717,0.0,-4.53799984825e-05,0.0,0.0,0.0,32.1800003052,0,0,0,0,0,0,0,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
520,1634697468329210957,21059,1634697391037946090,,0,0,0,0,,125,0,0,1,0,0,0.0,-2.01699995995,0.0,0.0401999987662,0.0,0.00534000014886,0.0,-1.46800002767e-05,0.0,0.0,0.0,51.9599990845,0,0,0,0,0,0,0,,123,0,0,1,0,0,0.0,1.63800001144,0.0,0.0126000000164,0.0,0.00730000017211,0.0,-4.51499981864e-05,0.0,0.0,0.0,32.1800003052,0,0,0,0,0,0,0,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
522,1634697468430406203,21061,1634697391137809100,,0,0,0,0,,125,0,0,1,0,0,0.0,-2.00600004196,0.0,0.0458000004292,0.0,0.00523999985307,0.0,-1.01499999801e-05,0.0,0.0,0.0,46.0400009155,0,0,0,0,0,0,0,,123,0,0,1,0,0,0.0,1.65499997139,0.0,0.0141000002623,0.0,0.0071600000374,0.0,-3.33499992848e-05,0.0,0.0,0.0,45.1399993896,0,0,0,0,0,0,0,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
523,1634697468485902929,21062,1634697391190821780,,0,0,0,0,,125,0,0,1,0,0,0.0,-2.00999999046,0.0,0.0579999983311,0.0,0.00412000017241,0.0,2.23200004257e-05,0.0,0.0,0.0,39.0499992371,0,0,0,0,0,0,0,,123,0,0,1,0,0,0.0,1.66700005531,0.0,0.0141000002623,0.0,0.00710000004619,0.0,-2.7059999411e-05,0.0,0.0,0.0,41.3499984741,0,0,0,0,0,0,0,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
524,1634697468528459868,21063,1634697391237251080,,0,0,0,0,,125,0,0,1,0,0,0.0,-1.97800004482,0.0,0.0571999996901,0.0,0.00405000010505,0.0,2.46100007644e-05,0.0,0.0,0.0,39.0499992371,0,0,0,0,0,0,0,,123,0,0,1,0,0,0.0,1.67499995232,0.0,0.0155999995768,0.0,0.00704000005499,0.0,-2.68500007223e-05,0.0,0.0,0.0,41.3499984741,0,0,0,0,0,0,0,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
526,1634697468631028839,21065,1634697391337999670,,0,0,0,0,,125,0,0,1,0,0,0.0,-1.92900002003,0.0,0.0511999987066,0.0,0.00431000022218,0.0,2.08000001294e-05,0.0,0.0,0.0,40.0499992371,0,0,0,0,0,0,0,,123,0,0,1,0,0,0.0,1.74500000477,0.0,0.0177999995649,0.0,0.00698000006378,0.0,-2.08700002986e-05,0.0,0.0,0.0,40.9700012207,0,0,0,0,0,0,0,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
527,1634697468678807464,21066,1634697391387540300,,0,0,0,0,,125,0,0,1,0,0,0.0,-1.87800002098,0.0,0.0395999997854,0.0,0.00443000020459,0.0,3.33499992848e-05,0.0,0.0,0.0,34.6199989319,0,0,0,0,0,0,0,,123,0,0,1,0,0,0.0,1.75699996948,0.0,0.00980000011623,0.0,0.00695999991149,0.0,-1.49300003613e-05,0.0,0.0,0.0,34.6399993896,0,0,0,0,0,0,0,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
528,1634697468729028700,21067,1634697391437837570,,0,0,0,0,,125,0,0,1,0,0,0.0,-1.83899998665,0.0,0.0337999984622,0.0,0.00448000011966,0.0,3.39899997925e-05,0.0,0.0,0.0,34.6199989319,0,0,0,0,0,0,0,,123,0,0,1,0,0,0.0,1.77999997139,0.0,0.00879999995232,0.0,0.00692000007257,0.0,-1.4629999896e-05,0.0,0.0,0.0,34.6399993896,0,0,0,0,0,0,0,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
530,1634697468830916621,21069,1634697391537801310,,0,0,0,0,,125,0,0,1,0,0,0.0,-1.80200004578,0.0,0.025399999693,0.0,0.00468999985605,0.0,3.76999996661e-05,0.0,0.0,0.0,33.1399993896,0,0,0,0,0,0,0,,123,0,0,1,0,0,0.0,1.78199994564,0.0,0.00949999969453,0.0,0.00689999992028,0.0,-1.08900003397e-05,0.0,0.0,0.0,38.2000007629,0,0,0,0,0,0,0,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
531,1634697468878963073,21070,1634697391587835160,,0,0,0,0,,125,0,0,1,0,0,0.0,-1.77799999714,0.0,0.020300000906,0.0,0.0047800000757,0.0,3.76399984816e-05,0.0,0.0,0.0,33.1399993896,0,0,0,0,0,0,0,,123,0,0,1,0,0,0.0,1.79499995708,0.0,0.0100999996066,0.0,0.00687000015751,0.0,-1.0779999684e-05,0.0,0.0,0.0,38.2000007629,0,0,0,0,0,0,0,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
532,1634697468928413729,21071,1634697391637270640,,0,0,0,0,,125,0,0,1,0,0,0.0,-1.75300002098,0.0,0.0138999996707,0.0,0.00493999989703,0.0,3.85599996662e-05,0.0,0.0,0.0,31.6800003052,0,0,0,0,0,0,0,,123,0,0,1,0,0,0.0,1.80599999428,0.0,0.00839999970049,0.0,0.00682999985293,0.0,-1.42400003824e-05,0.0,0.0,0.0,40.5999984741,0,0,0,0,0,0,0,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
534,1634697469030934763,21073,1634697391738252660,,0,0,0,0,,125,0,0,1,0,0,0.0,-1.77900004387,0.0,0.0115999998525,0.0,0.00514000002295,0.0,3.79199991585e-05,0.0,0.0,0.0,30.2000007629,0,0,0,0,0,0,0,,123,0,0,1,0,0,0.0,1.81700003147,0.0,0.0108000002801,0.0,0.00679000001401,0.0,-1.46499996845e-05,0.0,0.0,0.0,41.4399986267,0,0,0,0,0,0,0,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
535,1634697469078834237,21074,1634697391787581270,,0,0,0,0,,125,0,0,1,0,0,0.0,-1.75499999523,0.0,0.00370000000112,0.0,0.00528000015765,0.0,3.77899996238e-05,0.0,0.0,0.0,30.2000007629,0,0,0,0,0,0,0,,123,0,0,1,0,0,0.0,1.84399998188,0.0,0.00860000029206,0.0,0.0067300000228,0.0,-1.43899997056e-05,0.0,0.0,0.0,41.4399986267,0,0,0,0,0,0,0,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
536,1634697469128843034,21075,1634697391837656620,,0,0,0,0,,125,0,0,1,0,0,0.0,-1.83899998665,0.0,0.0131000000983,0.0,0.00545000005513,0.0,2.27700002142e-05,0.0,0.0,0.0,34.0699996948,0,0,0,0,0,0,0,,123,0,0,1,0,0,0.0,1.87199997902,0.0,0.00499999988824,0.0,0.00671999994665,0.0,-1.53199998749e-05,0.0,0.0,0.0,40.7099990845,0,0,0,0,0,0,0,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
